MTime;Miner;Message;BlockNr;Hash
11-08-04:13:21.371;miner3;🔨 mined potential block                 ;45323;7b288b…75dd36
11-08-04:13:25.199;miner2;🔨 mined potential block                 ;45324;7919e8…a88769
11-08-04:13:29.835;miner4;🔨 mined potential block                 ;45325;b74405…1c9684
11-08-04:13:42.358;miner4;🔨 mined potential block                 ;45326;4a5c8b…e2b0d9
11-08-04:14:06.485;miner2;🔨 mined potential block                 ;45327;de874f…4524f3
11-08-04:14:18.092;miner4;🔨 mined potential block                 ;45328;a61c58…cc2935
11-08-04:14:24.102;miner4;🔨 mined potential block                 ;45329;dc9085…d0f588
11-08-04:14:26.236;miner1;🔨 mined potential block                 ;45330;1bf07a…6803a5
11-08-04:14:27.941;miner4;🔨 mined potential block                 ;45331;f5ec0d…9f841e
11-08-04:14:40.873;miner1;🔨 mined potential block                 ;45332;1fd227…5cff34
11-08-04:14:43.555;miner2;🔨 mined potential block                 ;45333;6b0d2f…edad1a
11-08-04:15:29.470;miner1;🔨 mined potential block                 ;45334;16ca22…b8b1da
11-08-04:15:30.311;miner2;🔨 mined potential block                 ;45335;c43b41…2456ff
11-08-04:15:30.928;miner4;🔨 mined potential block                 ;45336;1269ba…fe0095
11-08-04:15:40.753;miner2;🔨 mined potential block                 ;45337;e91ea7…6586de
11-08-04:16:00.290;miner1;🔨 mined potential block                 ;45338;51af49…e35ebf
11-08-04:16:27.139;miner1;🔨 mined potential block                 ;45339;3ac102…4d1857
11-08-04:16:28.741;miner1;🔨 mined potential block                 ;45340;512847…e4c86b
11-08-04:16:35.752;miner1;🔨 mined potential block                 ;45341;76dd1c…87270e
11-08-04:16:51.587;miner1;🔨 mined potential block                 ;45342;367202…763345
11-08-04:17:05.354;miner3;🔨 mined potential block                 ;45343;95b8cf…c4109b
11-08-04:17:12.528;miner4;🔨 mined potential block                 ;45344;6e884b…38ec90
11-08-04:17:18.781;miner2;🔨 mined potential block                 ;45345;e844a8…e5eb46
11-08-04:17:21.023;miner3;🔨 mined potential block                 ;45346;3dda00…5bfaab
11-08-04:17:25.800;miner1;🔨 mined potential block                 ;45347;0c213e…08629e
11-08-04:17:26.989;miner1;🔨 mined potential block                 ;45348;6dcda1…8c419f
11-08-04:17:34.271;miner2;🔨 mined potential block                 ;45349;2406b2…cdb9e8
11-08-04:17:34.548;miner3;🔨 mined potential block                 ;45350;a6b97a…fadd8a
11-08-04:17:42.960;miner4;🔨 mined potential block                 ;45351;36cb89…646bc7
11-08-04:17:52.102;miner3;🔨 mined potential block                 ;45352;074d3b…53a0ad
11-08-04:17:58.829;miner3;🔨 mined potential block                 ;45353;25bfaf…d308b9
11-08-04:18:20.899;miner4;🔨 mined potential block                 ;45354;26aa84…8c358e
11-08-04:18:23.194;miner3;🔨 mined potential block                 ;45355;01b30d…d98a6b
11-08-04:18:27.403;miner2;🔨 mined potential block                 ;45356;b5a42b…6f96f4
11-08-04:18:28.919;miner1;🔨 mined potential block                 ;45357;37e048…49b372
11-08-04:18:35.654;miner1;🔨 mined potential block                 ;45358;05fd3c…757a77
11-08-04:19:00.531;miner1;🔨 mined potential block                 ;45359;30a9a5…6ec238
11-08-04:19:28.566;miner2;🔨 mined potential block                 ;45360;9f45d3…8be473
11-08-04:19:30.509;miner3;🔨 mined potential block                 ;45361;f10644…398bbc
11-08-04:19:37.852;miner4;🔨 mined potential block                 ;45362;b51dc0…e4f309
11-08-04:19:39.679;miner2;🔨 mined potential block                 ;45363;9e3394…e046c0
11-08-04:19:52.612;miner3;🔨 mined potential block                 ;45364;57fb38…02e1e9
11-08-04:20:17.474;miner1;🔨 mined potential block                 ;45365;2721d3…dd56cc
11-08-04:20:20.337;miner1;🔨 mined potential block                 ;45366;4cb21c…97b3e3
11-08-04:20:28.717;miner2;🔨 mined potential block                 ;45367;eca796…83e70d
11-08-04:20:39.889;miner1;🔨 mined potential block                 ;45368;f2e67e…d053be
11-08-04:20:43.162;miner2;🔨 mined potential block                 ;45369;762d0a…ba1555
11-08-04:21:51.417;miner2;🔨 mined potential block                 ;45370;718478…391348
11-08-04:21:51.736;miner2;🔨 mined potential block                 ;45371;956ce2…14feae
11-08-04:21:59.167;miner1;🔨 mined potential block                 ;45372;881764…f9f9bb
11-08-04:22:14.383;miner3;🔨 mined potential block                 ;45373;099533…31338d
11-08-04:22:30.165;miner4;🔨 mined potential block                 ;45374;8f0acd…898273
11-08-04:23:16.599;miner1;🔨 mined potential block                 ;45375;84b363…4b910a
11-08-04:23:24.419;miner4;🔨 mined potential block                 ;45376;28ff1c…d41445
11-08-04:23:34.403;miner1;🔨 mined potential block                 ;45377;8e5db3…4c32b7
11-08-04:23:58.787;miner2;🔨 mined potential block                 ;45378;1e46ca…b8e626
11-08-04:24:02.970;miner4;🔨 mined potential block                 ;45379;8ba9db…a6cd1d
11-08-04:24:12.753;miner1;🔨 mined potential block                 ;45380;7a25aa…ab38d0
11-08-04:24:35.146;miner4;🔨 mined potential block                 ;45381;47c811…a577a6
11-08-04:24:35.938;miner4;🔨 mined potential block                 ;45382;ade794…ca625c
11-08-04:25:12.482;miner2;🔨 mined potential block                 ;45383;f65f84…d46c62
11-08-04:25:32.754;miner4;🔨 mined potential block                 ;45384;81a84c…cdce98
11-08-04:25:38.121;miner2;🔨 mined potential block                 ;45385;945b12…8110fe
11-08-04:26:03.953;miner3;🔨 mined potential block                 ;45386;d04a14…bee61e
11-08-04:26:11.228;miner2;🔨 mined potential block                 ;45387;1c7637…6d8880
11-08-04:26:13.668;miner4;🔨 mined potential block                 ;45388;0b9fd6…6e9c51
11-08-04:26:36.776;miner3;🔨 mined potential block                 ;45389;1fa4cb…bc279e
11-08-04:26:49.972;miner4;🔨 mined potential block                 ;45390;9f6440…f65766
11-08-04:26:56.279;miner1;🔨 mined potential block                 ;45391;c6f53c…a2614a
11-08-04:26:56.587;miner2;🔨 mined potential block                 ;45392;a647e7…c2d35d
11-08-04:27:25.489;miner2;🔨 mined potential block                 ;45393;0a83a1…9cddd3
11-08-04:27:31.325;miner4;🔨 mined potential block                 ;45394;c154a1…77582b
11-08-04:27:32.384;miner3;🔨 mined potential block                 ;45395;a4e48f…bcc3a0
11-08-04:27:32.713;miner3;🔨 mined potential block                 ;45396;79b481…4af052
11-08-04:27:35.593;miner4;🔨 mined potential block                 ;45397;6752be…665fbe
11-08-04:27:39.977;miner3;🔨 mined potential block                 ;45398;34f438…694d0d
11-08-04:27:47.764;miner2;🔨 mined potential block                 ;45399;92fe39…74bfe1
11-08-04:27:52.966;miner2;🔨 mined potential block                 ;45400;616469…206e7e
11-08-04:28:12.138;miner2;🔨 mined potential block                 ;45401;8b1331…923802
11-08-04:28:13.678;miner1;🔨 mined potential block                 ;45402;500df5…908450
11-08-04:28:18.754;miner3;🔨 mined potential block                 ;45403;308111…1e4d1d
11-08-04:28:30.213;miner2;🔨 mined potential block                 ;45404;620a01…20f262
11-08-04:28:39.874;miner4;🔨 mined potential block                 ;45405;c008cb…849cfa
11-08-04:29:16.584;miner2;🔨 mined potential block                 ;45406;90d0eb…90b85f
11-08-04:29:17.310;miner2;🔨 mined potential block                 ;45407;584f46…9a1979
11-08-04:29:35.947;miner4;🔨 mined potential block                 ;45408;8b7462…fbe8ba
11-08-04:29:48.122;miner2;🔨 mined potential block                 ;45409;7db40c…c69327
11-08-04:30:19.934;miner2;🔨 mined potential block                 ;45410;4ac343…d7909b
11-08-04:30:22.366;miner1;🔨 mined potential block                 ;45411;a98b43…483242
11-08-04:30:29.083;miner2;🔨 mined potential block                 ;45412;11f98c…3fc46e
11-08-04:30:41.274;miner1;🔨 mined potential block                 ;45413;03cd8a…2ee132
11-08-04:30:54.840;miner3;🔨 mined potential block                 ;45414;71796a…474ed2
11-08-04:30:58.524;miner2;🔨 mined potential block                 ;45415;fad70d…83644a
11-08-04:31:01.865;miner4;🔨 mined potential block                 ;45416;e55ebe…967435
11-08-04:31:13.051;miner4;🔨 mined potential block                 ;45417;c2e361…eab3cc
11-08-04:31:35.268;miner3;🔨 mined potential block                 ;45418;dd22f8…068210
11-08-04:31:38.068;miner2;🔨 mined potential block                 ;45419;0e0737…53c613
11-08-04:31:38.721;miner3;🔨 mined potential block                 ;45420;221703…a1bab6
11-08-04:31:51.094;miner2;🔨 mined potential block                 ;45421;c1784c…980fbd
11-08-04:32:15.271;miner4;🔨 mined potential block                 ;45422;80647a…2a6084
11-08-04:32:19.841;miner4;🔨 mined potential block                 ;45423;56f185…19a468
11-08-04:32:44.998;miner1;🔨 mined potential block                 ;45424;3ce589…381355
11-08-04:32:48.143;miner3;🔨 mined potential block                 ;45425;8f8a2e…86bb2a
11-08-04:33:08.295;miner2;🔨 mined potential block                 ;45426;3f58e7…fa2d4a
11-08-04:33:09.235;miner3;🔨 mined potential block                 ;45427;f951ed…cf32a1
11-08-04:33:17.623;miner2;🔨 mined potential block                 ;45428;ec9846…9b6629
11-08-04:33:18.363;miner3;🔨 mined potential block                 ;45429;c736e4…303134
11-08-04:33:42.799;miner3;🔨 mined potential block                 ;45430;8e5aa9…11f4b5
11-08-04:34:01.621;miner1;🔨 mined potential block                 ;45431;e7d113…d9a761
11-08-04:34:14.499;miner3;🔨 mined potential block                 ;45432;8dd79a…1feacf
11-08-04:34:15.355;miner2;🔨 mined potential block                 ;45433;aa18d3…11c1ff
11-08-04:34:32.822;miner1;🔨 mined potential block                 ;45434;6364e7…424acd
11-08-04:34:50.101;miner2;🔨 mined potential block                 ;45435;aa5662…027b84
11-08-04:35:00.086;miner3;🔨 mined potential block                 ;45436;f46848…96a3b9
11-08-04:35:07.918;miner1;🔨 mined potential block                 ;45437;ce0ae4…5f2634
11-08-04:35:17.303;miner3;🔨 mined potential block                 ;45438;d98d78…e6d7e3
11-08-04:35:17.502;miner4;🔨 mined potential block                 ;45439;e958e6…f8d670
11-08-04:35:45.556;miner3;🔨 mined potential block                 ;45440;6bff94…102095
11-08-04:36:08.824;miner4;🔨 mined potential block                 ;45441;fd72bd…22130c
11-08-04:36:09.520;miner1;🔨 mined potential block                 ;45442;728a35…0a953e
11-08-04:36:21.652;miner4;🔨 mined potential block                 ;45443;98fbfd…831f18
11-08-04:36:25.365;miner2;🔨 mined potential block                 ;45444;bf49e7…406139
11-08-04:36:43.573;miner2;🔨 mined potential block                 ;45445;7fab86…401d56
11-08-04:36:44.723;miner3;🔨 mined potential block                 ;45446;5827fc…7cabcc
11-08-04:36:51.024;miner4;🔨 mined potential block                 ;45447;6c3cf8…c71002
11-08-04:36:53.496;miner2;🔨 mined potential block                 ;45448;e708bd…3cbf1c
11-08-04:37:19.819;miner4;🔨 mined potential block                 ;45449;04f3bc…a514ca
11-08-04:37:51.443;miner3;🔨 mined potential block                 ;45450;97c1f0…62ad65
11-08-04:39:22.081;miner4;🔨 mined potential block                 ;45451;c45a7d…2c2ffc
11-08-04:39:32.279;miner3;🔨 mined potential block                 ;45452;52f05b…721458
11-08-04:39:43.925;miner1;🔨 mined potential block                 ;45453;370748…218d64
11-08-04:40:28.376;miner2;🔨 mined potential block                 ;45454;ba85a2…17b6cf
11-08-04:40:28.598;miner2;🔨 mined potential block                 ;45455;5208fa…3b610d
11-08-04:40:30.166;miner3;🔨 mined potential block                 ;45456;f1772b…0dfab0
11-08-04:40:39.488;miner1;🔨 mined potential block                 ;45457;080b58…afb50a
11-08-04:41:29.699;miner3;🔨 mined potential block                 ;45458;408709…4e4c12
11-08-04:42:00.770;miner2;🔨 mined potential block                 ;45459;770989…691a4d
11-08-04:42:36.374;miner3;🔨 mined potential block                 ;45460;dcba79…dcc9fc
11-08-04:42:57.522;miner3;🔨 mined potential block                 ;45461;924c3e…fa4e90
11-08-04:42:57.582;miner1;🔨 mined potential block                 ;45461;1aaffa…6f6093
11-08-04:43:02.132;miner4;🔨 mined potential block                 ;45462;97c844…71e6df
11-08-04:43:16.315;miner1;🔨 mined potential block                 ;45463;23ec20…222f4b
11-08-04:43:22.965;miner4;🔨 mined potential block                 ;45464;5bb631…8a0ffd
11-08-04:43:23.304;miner1;🔨 mined potential block                 ;45465;980b10…864738
11-08-04:43:24.560;miner2;🔨 mined potential block                 ;45466;3b9146…8ac836
11-08-04:43:42.597;miner3;🔨 mined potential block                 ;45467;e57894…aff2ee
11-08-04:43:45.803;miner3;🔨 mined potential block                 ;45468;8aab91…96b8a6
11-08-04:43:54.418;miner2;🔨 mined potential block                 ;45469;32449e…9a7d41
11-08-04:44:21.564;miner4;🔨 mined potential block                 ;45470;d74ad2…b59572
11-08-04:44:22.418;miner2;🔨 mined potential block                 ;45471;4e00ea…146e6b
11-08-04:44:29.537;miner2;🔨 mined potential block                 ;45472;e2696e…2ac7fb
11-08-04:44:36.315;miner1;🔨 mined potential block                 ;45473;ccec6d…2791ec
11-08-04:45:16.827;miner4;🔨 mined potential block                 ;45474;955aea…3672c9
11-08-04:45:20.376;miner4;🔨 mined potential block                 ;45475;004d65…bd9114
11-08-04:45:49.346;miner2;🔨 mined potential block                 ;45476;0c71fa…e9b17e
11-08-04:46:33.082;miner3;🔨 mined potential block                 ;45477;96c285…1049aa
11-08-04:46:44.486;miner3;🔨 mined potential block                 ;45478;9c8397…d4d02e
11-08-04:46:45.688;miner2;🔨 mined potential block                 ;45479;aba5af…6645e5
11-08-04:46:45.744;miner4;🔨 mined potential block                 ;45479;44bd37…cdb881
11-08-04:46:46.293;miner1;🔨 mined potential block                 ;45480;e0c2b5…4bc657
11-08-04:46:51.444;miner1;🔨 mined potential block                 ;45481;59f237…4dd55c
11-08-04:46:55.428;miner4;🔨 mined potential block                 ;45482;6883b0…e125ca
11-08-04:46:56.348;miner4;🔨 mined potential block                 ;45483;59f9b0…c4dc64
11-08-04:47:00.667;miner3;🔨 mined potential block                 ;45484;cc6757…aaddeb
11-08-04:47:01.524;miner4;🔨 mined potential block                 ;45485;eadb86…43302e
11-08-04:47:06.416;miner3;🔨 mined potential block                 ;45486;1d32c5…41bfab
11-08-04:47:42.935;miner2;🔨 mined potential block                 ;45487;4383e6…296eb0
11-08-04:48:16.207;miner2;🔨 mined potential block                 ;45488;71338d…caf6fd
11-08-04:48:21.443;miner4;🔨 mined potential block                 ;45489;26ae5c…5f2885
11-08-04:48:28.139;miner1;🔨 mined potential block                 ;45490;8bc3c1…6a36c0
11-08-04:48:28.298;miner2;🔨 mined potential block                 ;45491;0e3423…e842c3
11-08-04:48:32.213;miner2;🔨 mined potential block                 ;45492;361fb8…416269
11-08-04:48:39.813;miner1;🔨 mined potential block                 ;45493;5d4a5d…1f909e
11-08-04:48:42.210;miner1;🔨 mined potential block                 ;45494;7599bc…035411
11-08-04:48:47.163;miner4;🔨 mined potential block                 ;45495;8ac078…1a6aa4
11-08-04:49:03.788;miner3;🔨 mined potential block                 ;45496;57d007…1c4b71
11-08-04:49:11.218;miner3;🔨 mined potential block                 ;45497;91c961…5e7b13
11-08-04:49:14.918;miner2;🔨 mined potential block                 ;45498;419084…204873
11-08-04:49:33.209;miner3;🔨 mined potential block                 ;45499;34e28a…85a08c
11-08-04:49:35.555;miner1;🔨 mined potential block                 ;45500;0ee359…378b08
11-08-04:49:45.156;miner3;🔨 mined potential block                 ;45501;c6eb82…1c1231
11-08-04:49:49.078;miner1;🔨 mined potential block                 ;45502;702308…2eb466
11-08-04:49:56.352;miner3;🔨 mined potential block                 ;45503;160294…580840
11-08-04:50:06.842;miner4;🔨 mined potential block                 ;45504;681ae1…4aa33e
11-08-04:50:08.083;miner1;🔨 mined potential block                 ;45505;68bd63…2d4524
11-08-04:50:08.673;miner3;🔨 mined potential block                 ;45506;162d68…f243ce
11-08-04:50:34.410;miner3;🔨 mined potential block                 ;45507;ce8dfd…0f6a95
11-08-04:50:45.280;miner2;🔨 mined potential block                 ;45508;41ec54…fb75d2
11-08-04:51:18.548;miner3;🔨 mined potential block                 ;45509;48db65…646340
11-08-04:51:21.191;miner1;🔨 mined potential block                 ;45510;f6f894…e6e8df
11-08-04:51:32.626;miner4;🔨 mined potential block                 ;45511;a772a3…98da40
11-08-04:51:36.148;miner3;🔨 mined potential block                 ;45512;3fdbf6…45b689
11-08-04:51:48.956;miner1;🔨 mined potential block                 ;45513;7199a3…4ffb4b
11-08-04:51:56.848;miner2;🔨 mined potential block                 ;45514;bede95…0632f6
11-08-04:52:36.169;miner3;🔨 mined potential block                 ;45515;9b96d1…6d4c1b
11-08-04:52:41.339;miner3;🔨 mined potential block                 ;45516;e519d3…cd4036
11-08-04:52:41.532;miner2;🔨 mined potential block                 ;45517;f6899f…2d6aff
11-08-04:53:01.351;miner4;🔨 mined potential block                 ;45518;758678…fe51d0
11-08-04:53:12.729;miner1;🔨 mined potential block                 ;45519;5d28bf…144828
11-08-04:53:16.511;miner2;🔨 mined potential block                 ;45520;31ddd2…04aade
11-08-04:53:18.475;miner2;🔨 mined potential block                 ;45521;b1b2df…0fb03f
11-08-04:53:22.887;miner3;🔨 mined potential block                 ;45522;ba6988…df20e9
11-08-04:53:52.107;miner4;🔨 mined potential block                 ;45523;3cb615…23d93c
11-08-04:54:05.573;miner2;🔨 mined potential block                 ;45524;187a08…74459f
11-08-04:54:13.062;miner4;🔨 mined potential block                 ;45525;ca7a86…c18664
11-08-04:54:15.706;miner2;🔨 mined potential block                 ;45526;0eee6b…68fa2c
11-08-04:54:17.860;miner3;🔨 mined potential block                 ;45527;0e5b60…6eea1a
11-08-04:54:20.587;miner1;🔨 mined potential block                 ;45528;950830…4cc2ce
11-08-04:54:42.207;miner4;🔨 mined potential block                 ;45529;b6e7c8…31ff03
11-08-04:54:52.352;miner4;🔨 mined potential block                 ;45530;17df31…023a91
11-08-04:55:02.422;miner4;🔨 mined potential block                 ;45531;f8e54e…81ca07
11-08-04:55:07.958;miner4;🔨 mined potential block                 ;45532;236a57…2b97e2
11-08-04:55:15.966;miner3;🔨 mined potential block                 ;45533;4fb455…3e729e
11-08-04:55:41.921;miner1;🔨 mined potential block                 ;45534;6b91fb…07168f
11-08-04:56:08.598;miner4;🔨 mined potential block                 ;45535;10a859…85b411
11-08-04:56:10.930;miner4;🔨 mined potential block                 ;45536;4117ed…460466
11-08-04:56:46.057;miner1;🔨 mined potential block                 ;45537;ea075c…76cef8
11-08-04:56:52.172;miner3;🔨 mined potential block                 ;45538;791532…28cbc8
11-08-04:57:19.788;miner1;🔨 mined potential block                 ;45539;f9c83f…e3e0bf
11-08-04:57:19.895;miner3;🔨 mined potential block                 ;45539;88f53e…4cd85f
11-08-04:57:27.825;miner2;🔨 mined potential block                 ;45540;2dea2f…62a4cf
11-08-04:57:44.253;miner1;🔨 mined potential block                 ;45541;e0057d…ac3213
11-08-04:57:46.253;miner2;🔨 mined potential block                 ;45542;750763…b53418
11-08-04:57:53.556;miner3;🔨 mined potential block                 ;45543;133829…726d5d
11-08-04:58:18.121;miner1;🔨 mined potential block                 ;45544;998871…abed8c
11-08-04:58:18.564;miner4;🔨 mined potential block                 ;45545;0c94a8…96ca1b
11-08-04:58:19.375;miner1;🔨 mined potential block                 ;45546;d01b68…412563
11-08-04:58:28.173;miner2;🔨 mined potential block                 ;45547;2b342b…d397ad
11-08-04:58:56.230;miner4;🔨 mined potential block                 ;45548;f3d6b8…06b1f0
11-08-04:59:05.489;miner4;🔨 mined potential block                 ;45549;579ee9…08033b
11-08-04:59:39.231;miner3;🔨 mined potential block                 ;45550;f404df…322dee
11-08-04:59:45.863;miner2;🔨 mined potential block                 ;45551;a5540a…b3847a
11-08-04:59:48.235;miner4;🔨 mined potential block                 ;45552;88b573…929f11
11-08-05:00:11.142;miner3;🔨 mined potential block                 ;45553;dfeea4…6d9a4a
11-08-05:00:15.160;miner3;🔨 mined potential block                 ;45554;e6574c…7ecd30
11-08-05:00:35.923;miner2;🔨 mined potential block                 ;45555;edbadb…71832f
11-08-05:00:55.229;miner2;🔨 mined potential block                 ;45556;a0ac7d…51f28c
11-08-05:01:01.893;miner4;🔨 mined potential block                 ;45557;58cfb0…5ea201
11-08-05:01:08.965;miner2;🔨 mined potential block                 ;45558;cb4277…0781aa
11-08-05:01:26.174;miner2;🔨 mined potential block                 ;45559;7fa171…44cad4
11-08-05:01:29.787;miner3;🔨 mined potential block                 ;45560;433f90…ba8b03
11-08-05:01:48.780;miner2;🔨 mined potential block                 ;45561;dc757f…c18de8
11-08-05:01:49.107;miner2;🔨 mined potential block                 ;45562;8c9620…3bb826
11-08-05:01:55.910;miner3;🔨 mined potential block                 ;45563;07c28b…a6d019
11-08-05:02:15.752;miner4;🔨 mined potential block                 ;45564;688152…28fd78
11-08-05:02:20.920;miner3;🔨 mined potential block                 ;45565;daa7c0…874d64
11-08-05:02:27.497;miner4;🔨 mined potential block                 ;45566;5c505b…6790df
11-08-05:02:46.018;miner3;🔨 mined potential block                 ;45567;461c17…89e18b
11-08-05:02:48.685;miner2;🔨 mined potential block                 ;45568;f57aac…ecf26d
11-08-05:02:49.091;miner4;🔨 mined potential block                 ;45569;494942…ac63b6
11-08-05:03:10.453;miner2;🔨 mined potential block                 ;45570;e87b7e…e95ebd
11-08-05:03:14.265;miner1;🔨 mined potential block                 ;45571;3bafc4…0d1140
11-08-05:03:19.838;miner2;🔨 mined potential block                 ;45572;b93254…a44199
11-08-05:03:32.035;miner4;🔨 mined potential block                 ;45573;f14231…f5f783
11-08-05:03:42.305;miner3;🔨 mined potential block                 ;45574;985f12…56fa15
11-08-05:04:18.182;miner4;🔨 mined potential block                 ;45575;7f2088…1455ce
11-08-05:04:32.317;miner4;🔨 mined potential block                 ;45576;cbd141…acd323
11-08-05:04:34.954;miner2;🔨 mined potential block                 ;45577;0f31ce…a380e7
11-08-05:04:49.665;miner3;🔨 mined potential block                 ;45578;6a2d9b…e52ff8
11-08-05:05:37.130;miner2;🔨 mined potential block                 ;45579;89418d…a9e8bf
11-08-05:05:54.172;miner4;🔨 mined potential block                 ;45580;94b99f…f3e312
11-08-05:06:13.752;miner4;🔨 mined potential block                 ;45581;82c819…e2afd7
11-08-05:06:34.664;miner1;🔨 mined potential block                 ;45582;cb8e79…075618
11-08-05:06:58.523;miner2;🔨 mined potential block                 ;45583;3917be…922f99
11-08-05:07:03.305;miner1;🔨 mined potential block                 ;45584;869f61…8a4287
11-08-05:07:11.408;miner4;🔨 mined potential block                 ;45585;6e89a2…654e14
11-08-05:07:14.477;miner4;🔨 mined potential block                 ;45586;dd61a9…6574c5
11-08-05:07:40.569;miner3;🔨 mined potential block                 ;45587;83ab0e…63427e
11-08-05:08:22.035;miner4;🔨 mined potential block                 ;45588;0cf0f8…fc478e
11-08-05:08:28.382;miner1;🔨 mined potential block                 ;45589;d3a154…170743
11-08-05:08:44.162;miner2;🔨 mined potential block                 ;45590;0278d3…ce42a6
11-08-05:08:52.597;miner4;🔨 mined potential block                 ;45591;fe55d5…25768c
11-08-05:08:56.770;miner2;🔨 mined potential block                 ;45592;7713ec…568cc6
11-08-05:08:57.674;miner1;🔨 mined potential block                 ;45593;d841e6…6eed71
11-08-05:09:12.940;miner3;🔨 mined potential block                 ;45594;174bf4…097f3f
11-08-05:09:22.118;miner2;🔨 mined potential block                 ;45595;5ac25e…64fc63
11-08-05:09:22.697;miner4;🔨 mined potential block                 ;45596;d4157e…69b428
11-08-05:09:24.860;miner4;🔨 mined potential block                 ;45597;46d887…24db96
11-08-05:09:36.450;miner3;🔨 mined potential block                 ;45598;d5638a…f6cc9b
11-08-05:09:51.872;miner2;🔨 mined potential block                 ;45599;9cb7fb…67a59e
11-08-05:10:00.984;miner1;🔨 mined potential block                 ;45600;67a9ae…f3be1b
11-08-05:10:04.639;miner1;🔨 mined potential block                 ;45601;20a23f…740467
11-08-05:10:14.061;miner4;🔨 mined potential block                 ;45602;1519ec…23d955
11-08-05:10:19.812;miner2;🔨 mined potential block                 ;45603;78edc8…8f7e9f
11-08-05:10:29.868;miner3;🔨 mined potential block                 ;45604;a3d935…1a7fa1
11-08-05:10:45.601;miner3;🔨 mined potential block                 ;45605;5ad109…be9b66
11-08-05:10:53.871;miner3;🔨 mined potential block                 ;45606;04c0c3…73af57
11-08-05:11:00.945;miner2;🔨 mined potential block                 ;45607;bb0b12…cf76e5
11-08-05:11:12.267;miner2;🔨 mined potential block                 ;45608;f7d0fe…04dd20
11-08-05:11:18.542;miner4;🔨 mined potential block                 ;45609;aeea99…af065b
11-08-05:12:06.182;miner1;🔨 mined potential block                 ;45610;d70a5e…5883c6
11-08-05:12:18.148;miner1;🔨 mined potential block                 ;45611;424f31…872223
11-08-05:12:25.810;miner1;🔨 mined potential block                 ;45612;51bccd…dafdc8
11-08-05:12:27.412;miner3;🔨 mined potential block                 ;45613;37abc8…f4e7c2
11-08-05:12:28.672;miner1;🔨 mined potential block                 ;45614;796c75…55c437
11-08-05:12:36.951;miner4;🔨 mined potential block                 ;45615;9eb31e…3a6ad2
11-08-05:12:39.183;miner4;🔨 mined potential block                 ;45616;dfac8d…a6649f
11-08-05:12:41.820;miner3;🔨 mined potential block                 ;45617;78bb87…bc322f
11-08-05:12:51.270;miner2;🔨 mined potential block                 ;45618;da776d…1d8928
11-08-05:12:52.943;miner2;🔨 mined potential block                 ;45619;0bb368…c6a564
11-08-05:13:46.763;miner1;🔨 mined potential block                 ;45620;38e288…37b422
11-08-05:13:58.692;miner3;🔨 mined potential block                 ;45621;77583f…a58f4d
11-08-05:14:51.640;miner2;🔨 mined potential block                 ;45622;a0a41d…7ad947
11-08-05:15:02.205;miner4;🔨 mined potential block                 ;45623;0bae89…fb7566
11-08-05:15:07.114;miner3;🔨 mined potential block                 ;45624;94c805…37b9db
11-08-05:15:27.917;miner2;🔨 mined potential block                 ;45625;335c44…7b4b68
11-08-05:15:31.950;miner2;🔨 mined potential block                 ;45626;3440b5…c71c7e
11-08-05:15:37.265;miner1;🔨 mined potential block                 ;45627;5efcd3…21f313
11-08-05:15:38.273;miner3;🔨 mined potential block                 ;45628;f4cde0…bf4f5b
11-08-05:15:54.356;miner1;🔨 mined potential block                 ;45629;35cfb7…6f7522
11-08-05:16:15.243;miner4;🔨 mined potential block                 ;45630;e7b315…cc5a90
11-08-05:16:16.004;miner1;🔨 mined potential block                 ;45631;ac76a0…765aad
11-08-05:16:17.841;miner4;🔨 mined potential block                 ;45632;83fcd0…e9b501
11-08-05:16:20.868;miner3;🔨 mined potential block                 ;45633;5ab0fb…e63ee5
11-08-05:16:55.776;miner4;🔨 mined potential block                 ;45634;3c7e80…937b93
11-08-05:17:12.847;miner2;🔨 mined potential block                 ;45635;2cccf9…fb3063
11-08-05:18:17.915;miner2;🔨 mined potential block                 ;45636;95516e…82955d
11-08-05:18:24.372;miner3;🔨 mined potential block                 ;45637;0212cd…cb6428
11-08-05:19:11.396;miner3;🔨 mined potential block                 ;45638;57c3b4…9d7da6
11-08-05:19:30.252;miner3;🔨 mined potential block                 ;45639;b0b6e7…10fbb4
11-08-05:19:37.709;miner1;🔨 mined potential block                 ;45640;0875ef…dc4295
11-08-05:20:01.257;miner4;🔨 mined potential block                 ;45641;0751fd…308b86
11-08-05:20:14.798;miner1;🔨 mined potential block                 ;45642;8ba7a6…f1c628
11-08-05:20:33.424;miner3;🔨 mined potential block                 ;45643;41a631…a21bec
11-08-05:20:43.205;miner2;🔨 mined potential block                 ;45644;94ca65…2b0fea
11-08-05:21:36.333;miner1;🔨 mined potential block                 ;45645;60a519…0a0248
11-08-05:21:49.653;miner2;🔨 mined potential block                 ;45646;441add…1efc70
11-08-05:21:51.696;miner3;🔨 mined potential block                 ;45647;25f776…d35c2b
11-08-05:22:19.783;miner3;🔨 mined potential block                 ;45648;824b23…3c9a2f
11-08-05:22:42.664;miner2;🔨 mined potential block                 ;45649;09429d…06efcb
11-08-05:22:46.088;miner3;🔨 mined potential block                 ;45650;618078…26343d
